time [s],lcerel [],vcerel [1/s],stim [],gamma [],gammad [1/s],q [],fisomrel [],fcerel []
0.590625,1.00596277975385,9.39908922995321,-9.84537244996878e-09,0.0159357452061589,-0.17916474432862,0.0263992264837176,0.999886623908186,0.0642450534799702
0.59375,1.03591917753656,9.81600079695839,-9.83728117546583e-09,0.0153846304807084,-0.172964703576276,0.0269261106142383,0.995885882286661,0.0659793482719336
0.596875,1.06718884776705,10.240018670618,-9.82629306343146e-09,0.0148525872181074,-0.1669792167484,0.0275203864208706,0.985604779131813,0.0675674098078069
0.6,1.09979138988802,10.6691772396018,-9.8112074935922e-09,0.0143389554457449,-0.16120085913961,0.028183146480058,0.968245148291507,0.0689521341153772
0.603125,1.13373935457878,11.1008440494404,-9.79004590852935e-09,0.013843098029579,-0.155622462969678,0.0289148699621605,0.942964875755269,0.0700644436489697
0.60625,1.1690359827955,11.531591916051,-9.75931580682569e-09,0.0133643998838394,-0.150237108484398,0.0297151244389996,0.908886596047069,0.0708218801498004
0.609375,1.20567253221589,11.9570628271651,-9.7122538206374e-09,0.0129022672081168,-0.145038115353077,0.0305822063835772,0.865110999655307,0.0711275309391002
0.6125,1.24362517456218,12.3718307765489,-9.63390974821826e-09,0.0124561267509525,-0.140019034328616,0.0315127207866719,0.810735887498551,0.0708695883427113
0.615625,1.28285147496335,12.7692746432092,-9.48364865506192e-09,0.0120254250992259,-0.135173639056271,0.0325011081968768,0.744882152777604,0.0699219418976647
0.61875,1.32328650571106,13.141476934762,-9.09978278457313e-09,0.0116096279935249,-0.130495917298687,0.0335391390634182,0.666727790896462,0.0681462986826888
0.621875,1.36483870324545,13.4791692111089,-6.46789220278519e-09,0.0112082196809089,-0.125980044173284,0.0346154107440831,0.575550767264605,0.0653963916982865
0.625,1.3924263474216,-0.137442739435265,1.00000000506154,0.0317297158913886,10.8930407531636,0.211301660572276,0.508933551815509,0.103268938137422
